date,volumeusd,feesusd,tvlusd,pool_id
2025-09-11,803184309.713775,401592.15485688753,137718564.68378007,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-12,872756349.3026137,436378.1746513069,139759030.72663411,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-13,896251709.5595036,448125.8547797518,137888286.96843627,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-14,937756048.8294032,468878.0244147016,139681679.37110746,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-15,669812302.3100909,334906.15115504543,139445049.49363112,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-16,712055778.6102562,356027.88930512813,137879295.60171926,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-17,847967507.1466208,423983.7535733104,133898421.77637546,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-18,546467657.7025777,273233.8288512889,134746096.05908254,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-19,923513769.6429445,461756.88482147217,134184255.181731,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-20,837103925.3992034,418551.9626996017,137208698.48113084,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-21,954997014.221336,477498.50711066806,137022400.03757575,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-22,892416614.1991547,446208.3070995774,137894261.91762018,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-23,1097933567.6959567,548966.7838479783,139487925.5620304,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-24,775848660.0084964,387924.3300042482,137904109.1179649,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-25,781277461.2649835,390638.73063249176,141985929.6575744,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-26,719288358.8942182,359644.1794471091,140754204.91963398,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-27,877798063.1751788,438899.0315875894,137427013.8361386,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-28,755495726.997409,377747.8634987045,138936020.55506527,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-29,755523329.54397,377761.66477198503,141714800.73405242,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-09-30,554204868.0384814,277102.43401924067,139138848.26625234,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-01,1204529930.7613578,602264.9653806789,136967287.4565513,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-02,935501647.580252,467750.823790126,139525405.27841562,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-03,890797842.1697752,445398.9210848877,138441784.06469464,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-04,1176465743.3164673,588232.8716582337,138896035.3249159,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-05,957192896.3252628,478596.4481626314,141583975.61006534,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-06,894501384.7309749,447250.69236548746,142077383.94071352,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-07,745836869.1874748,372918.4345937374,136583511.3363198,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-08,720503610.1368908,360251.8050684454,135981445.23116052,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-09,1088750678.336625,544375.3391683126,132496844.78811288,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-10,881880128.0895262,440940.0640447631,131615775.39065816,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-11,796828868.0648681,398414.4340324341,127437132.8526436,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-12,667091433.1314052,333545.71656570263,129878808.10306448,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-13,793317576.0603018,396658.78803015087,125159878.39733204,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-14,681721557.4631151,340860.77873155754,124657131.5674163,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-15,821350178.3342632,410675.0891671316,125470405.01845904,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-16,762480206.0787923,381240.10303939617,125124446.3141679,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-17,1109011536.065668,554505.7680328339,126725123.20289072,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-18,776390017.9026393,388195.0089513196,128704015.82158154,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-19,876576297.606513,438288.1488032565,127269074.55183128,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-20,735806614.9585875,367903.3074792938,129587275.30304034,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-21,942210954.3876396,471105.47719381977,130002522.54854807,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-22,609887517.8432487,304943.7589216244,133832599.71621408,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-23,725400175.352429,362700.0876762145,132491013.0320008,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-24,816746893.036154,408373.44651807705,133385345.4001661,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-25,1061867694.2183578,530933.8471091789,136098398.406851,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-26,967008328.0736592,483504.16403682966,137941122.12060052,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-27,820345381.6486052,410172.6908243026,138083244.1357608,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-28,886868734.8627579,443434.367431379,138688922.38641506,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-29,406498870.4239057,203249.43521195283,139429456.04725477,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-30,775160903.7820525,387580.4518910263,138973075.18476522,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-10-31,695822304.7423837,347911.1523711919,136850777.02952835,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-01,1171284124.184653,585642.0620923266,135713980.26348186,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-02,1037910499.0436416,518955.2495218208,138541012.71721843,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-03,760553177.9430602,380276.5889715301,139554271.10927397,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-04,849321535.0904937,424660.76754524687,136441692.90396425,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-05,982912709.7817184,491456.3548908593,141989897.9386551,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-06,739618928.7062818,369809.4643531409,139263634.9272381,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-07,833732793.1509671,416866.3965754835,142254601.61677384,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-08,800045968.311721,400022.9841558605,141495560.78342995,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-09,783360038.8611407,391680.0194305704,142685044.15438762,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-10,854073963.1467842,427036.9815733921,141633774.9294962,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-11,329436657.80571014,164718.32890285508,145433920.10111094,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-12,1037928415.33177,518964.20766588504,147944850.27831095,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-13,663407079.6407733,331703.5398203867,142044668.35317153,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-14,790788776.9077439,395394.388453872,143838608.50702012,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-15,908925253.3435416,454462.6266717709,146777906.60939524,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-16,872923429.6816273,436461.71484081366,145619839.06723592,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-17,781335100.2701613,390667.55013508064,145137432.89312273,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-18,979531441.6213976,489765.7208106987,145137163.3017805,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-19,746954463.8087139,373477.231904357,145414843.96828043,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-20,780170126.7528859,390085.063376443,147527236.14016023,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-21,723342391.0362468,361671.1955181234,145796309.5497038,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-22,635473676.6368297,317736.83831841487,143811634.92090762,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-23,578485888.1522182,289242.9440761091,142402075.93053603,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-24,918994201.4546498,459497.1007273249,140158194.45500582,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-25,560546861.1056714,280273.4305528357,139183860.17476764,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-26,870013084.012786,435006.542006393,141298364.03065568,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-27,652277805.2795175,326138.9026397588,140133043.36873153,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-28,845659901.3180056,422829.9506590028,134379191.03513387,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-29,995174333.9960748,497587.16699803737,132416261.40436746,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-30,1054315572.7418636,527157.7863709319,134333062.42137375,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-01,546917845.2896874,273458.9226448437,131898133.85757932,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-02,796560626.8007656,398280.3134003828,125142038.54779698,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-03,816687235.8515061,408343.61792575306,126844432.42022842,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-04,575662261.6421928,287831.1308210964,130622103.6887614,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-05,794483415.4357164,397241.7077178582,134001686.83613744,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-06,1102885390.020269,551442.6950101344,138715099.70974135,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-07,753543972.3220484,376771.9861610242,134335177.1528781,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-08,757184676.0319146,378592.3380159573,136910083.6191406,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-09,906096132.5815831,453048.0662907915,136632095.92830896,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-10,845561861.7517997,422780.93087589985,134043113.24491276,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-11,1008930020.1011436,504465.0100505718,130877784.52481812,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-12,457532696.8322728,228766.34841613643,127799326.74384078,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-13,983382920.1713408,491691.46008567035,129613510.43037236,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-14,699112246.0476649,349556.12302383245,129070952.85138588,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-15,1007068703.6394068,503534.3518197035,130219668.92683443,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-16,720662408.3179003,360331.20415895013,130950502.53058334,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-17,593842358.6250482,296921.1793125241,127265804.26721217,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-18,818341065.1290213,409170.53256451065,126107216.41045348,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-19,505066047.70346624,252533.02385173313,127781312.42027985,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-20,750880107.1195482,375440.0535597741,129197463.67907982,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-21,917434254.436893,458717.1272184465,130463640.31800342,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-22,841209184.6875503,420604.59234377515,132082877.02146517,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-23,724351701.6107775,362175.8508053888,134266500.42196724,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-24,525753875.57737446,262876.93778868724,138110665.42535827,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-25,656399954.9106035,328199.9774553018,132953566.6981246,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-26,1114578636.3318028,557289.3181659015,132430646.2139404,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-27,750076912.0972662,375038.4560486331,132014721.99133386,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-28,1058412492.28731,529206.246143655,128156987.7092472,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-29,560284173.4583503,280142.0867291752,127974653.39307116,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-30,848996318.549077,424498.1592745385,130572383.04138762,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-31,787261481.9845436,393630.7409922718,129594500.69918215,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-01,985765258.3107772,492882.6291553886,128944925.76569064,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-02,822687062.86903,411343.531434515,131806840.41092367,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-03,964459682.4078096,482229.8412039048,130340987.27119105,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-04,896872679.8966523,448436.3399483262,128830531.65497132,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-05,573055303.9803268,286527.6519901634,132947851.53526051,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-06,567915286.9188287,283957.64345941436,138529571.4181325,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-07,870035350.4106381,435017.6752053191,136291658.50769654,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-08,684409029.8583903,342204.51492919517,138590804.2597559,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-09,635552270.5148,317776.1352574,136021510.90353456,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-10,585618687.8935881,292809.34394679405,135188830.78396404,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-11,1006794208.1617138,503397.10408085695,134846464.37173775,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-12,834480717.620071,417240.3588100355,141690479.28722692,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-13,548176796.5133191,274088.39825665957,145170103.2201436,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-14,643076419.679156,321538.20983957796,145874253.7679173,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-15,828055222.627744,414027.611313872,144145928.1071983,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-16,812248170.8772949,406124.0854386475,150756438.73154256,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-17,837276665.5504147,418638.33277520735,149845265.31720123,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-18,589716716.2127305,294858.35810636525,153990983.82120955,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-19,1173757946.95001,586878.973475005,153053575.75772592,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-20,785680670.226661,392840.3351133305,148230056.42865282,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-21,967790316.0759876,483895.1580379939,148711453.21231106,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-22,1035710166.122197,517855.0830610985,145087863.06399685,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-23,777829162.346039,388914.58117301954,143556547.88406268,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-24,804521134.6652074,402260.5673326037,144417485.93377537,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-25,897563625.3483235,448781.81267416175,147522961.4974946,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-26,692041121.3549137,346020.56067745684,150229098.38429138,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-27,759877890.6759765,379938.94533798826,149753407.7057863,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-28,684102081.193333,342051.0405966665,148279456.93278772,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-29,700022198.5635109,350011.09928175545,158788795.27676287,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-30,845667685.907062,422833.842953531,156214953.44502085,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-01-31,678624159.4972959,339312.0797486479,157043143.10216153,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-02-01,47239662.42836513,141718.9872850954,153209405.51165003,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-02,47554494.765216954,142663.48429565085,148036799.83299857,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-03,16517193.46766859,49551.58040300577,150436668.77438107,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-04,33874873.00381215,101624.61901143644,154516491.8333498,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-05,56416148.46338589,169248.44539015766,157406967.48999962,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-06,56950372.68068277,170851.11804204833,156595480.44762713,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-07,64570785.38272669,193712.3561481801,150265522.8702364,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-08,51791159.62367803,155373.47887103408,147449126.0013765,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-09,59437671.741526544,178313.01522457963,146682870.63360506,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-10,52272772.051882744,156818.31615564824,144189550.3819399,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-11,42184527.60423486,126553.58281270458,147765508.61625618,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-12,55586639.351662695,166759.91805498808,146566998.8145159,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-13,47219285.02528314,141657.85507584942,148908715.05921614,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-14,53986173.19362474,161958.51958087424,153403012.97978568,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-15,34606957.86255031,103820.87358765092,157294349.54300538,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-16,59874257.06868705,179622.77120606115,154838095.2983621,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-17,52651457.28980235,157954.37186940704,158534395.91653323,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-18,56001937.03478718,168005.81110436155,154627793.90878513,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-19,22067280.11066429,66201.84033199288,150217134.91028005,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-20,55310509.8299518,165931.5294898554,142058082.74233064,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-21,73934326.4611574,221802.9793834722,146985080.53336516,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-22,71395983.80320354,214187.95140961063,155771170.16870007,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-23,42225141.786891,126675.425360673,153312877.0013757,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-24,55241175.033136755,165723.52509941027,160756077.15459052,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-25,54780522.57930661,164341.56773791983,162110844.77537027,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-26,50878893.54045671,152636.68062137015,160054461.605595,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-27,38509708.72864174,115529.12618592524,158907526.3703667,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-02-28,36293139.41488838,108879.41824466515,155118518.3627323,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-01,53791426.38453408,161374.27915360226,157906514.00151932,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-02,46058509.209892265,138175.5276296768,162523266.52297086,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-03,54633500.447879426,163900.5013436383,160359481.55766046,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-04,31153623.606415957,93460.87081924788,158117450.6907196,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-05,50599561.41607891,151798.68424823674,161291830.57212353,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-06,55970435.42920495,167911.30628761486,159895261.22265968,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-07,48483637.42938741,145450.91228816225,165859616.84406558,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-08,40170346.69432179,120511.04008296537,167521960.0509998,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-09,62783901.63718882,188351.70491156648,166945292.04761428,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-10,37990181.58229625,113970.54474688876,166934799.53748748,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-11,61512797.363381565,184538.39209014468,162228571.3015584,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-12,46181200.32364757,138543.60097094273,165177287.00493214,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-13,48244933.00828004,144734.79902484012,168307532.04101837,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-14,37332082.813776545,111996.24844132963,170788065.4065964,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-15,54176297.39226581,162528.8921767974,167433979.29267132,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-16,50698100.13406313,152094.3004021894,167039098.26595888,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-17,50214489.89625016,150643.46968875048,165707432.69149682,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-18,56545765.12198657,169637.2953659597,165852535.91330668,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-19,55302919.57372086,165908.75872116257,165585820.79390544,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-20,62221599.05932012,186664.79717796037,167629763.97558776,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-21,57356483.98450877,172069.4519535263,163950178.6627961,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-22,39510367.51217783,118531.1025365335,162590618.54718715,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-23,52546617.86284535,157639.85358853603,163800310.1570521,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-24,52937878.39582565,158813.63518747693,158674527.30016452,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-25,63805503.50052486,191416.5105015746,163932910.82231882,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-26,53732627.9641979,161197.8838925937,164676515.443772,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-27,44005046.56505835,132015.13969517505,166562870.2860915,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-28,54625351.42225059,163876.05426675177,160677724.276413,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-29,34858127.64531399,104574.38293594198,159680045.10864222,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-30,43354562.882377736,130063.6886471332,162678899.77901745,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-03-31,46325233.5857064,138975.7007571192,163373287.82570532,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-01,44163904.499668814,132491.71349900644,162802142.97283846,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-02,47814637.61410794,143443.9128423238,162906957.7476723,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-03,56888342.05342058,170665.02616026174,163571165.28942397,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-04,48543725.62663056,145631.1768798917,166731484.06220347,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-05,32463343.905841045,97390.03171752312,169418766.01575133,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-06,53593938.65459915,160781.81596379747,165818753.9126019,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-07,56637376.191036806,169912.1285731104,162662143.00740072,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-08,57952024.91298048,173856.07473894145,167387731.24855158,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-09,63923191.643184185,191769.57492955256,171773887.84106395,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-10,51392692.51533345,154178.07754600036,172462080.60972714,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-11,64722612.64030903,194167.8379209271,174085610.527581,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-12,43981432.21054504,131944.29663163514,174955739.58709425,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-13,48267548.67096916,144802.64601290747,168427599.87514493,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-14,60972295.9131938,182916.8877395814,168304629.6782999,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-15,65496841.89195276,196490.52567585828,168613869.59234428,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-16,37025158.08966721,111075.47426900164,169798348.90424734,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-17,45946914.58924955,137840.74376774865,169319716.46577308,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-18,51038384.249830306,153115.15274949092,168798696.54705667,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-19,51034986.27561483,153104.9588268445,175482829.98403704,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-20,65871275.4798097,197613.8264394291,175954280.58884606,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-21,56988416.08012175,170965.24824036524,176718268.00173524,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-22,51328211.03979587,153984.6331193876,176085601.0993493,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-23,51746760.50532935,155240.28151598806,176428705.21640468,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
2025-04-24,58407738.7389437,175223.21621683112,176032314.60306856,0x8ad599c3a0eb1ed45050bb3064a26174943575c3
